Clean Technology CAD,Consumer Products & Services CAD,Financial Services CAD,Technology CAD,Industrial Products & Services CAD,Oil & Gas CAD,Real Estate CAD,Utilities & Pipelines CAD,Comm & Media CAD,Technology US,Health Care US,Consumer Services US,Capital Goods US,Consumer Durables US,Finance US,Consumer Non-Durables US,Public Utilities US,Basic Industries US,Energy US,Transportation US,Fixed Income ETF US,Fixed Income ETF CAD,
104636.62111380538,84521.64931540073,89391.27268068412,84951.724044281,87924.46075507975,105339.33433865468,75259.94987982626,78485.11965877665,52288.38981329055,63020.381542661795,57430.28638455963,67525.43302287321,66491.19009701352,48959.737370878844,53818.39004569747,59530.84026732666,68853.17487653132,66040.64514443872,55237.428753823864,65737.04870010907,411401.37352306454,545560.8406900264,
105703.19422124994,85383.18820300128,90302.44819903126,85817.64673303199,88820.6848908528,106413.07028278006,76027.08320040765,79285.12750566207,52821.37138143368,63662.7555361912,58015.67989553692,68213.72752401556,67168.94244112188,49458.78960203349,54366.96708208966,60137.64496549875,69555.00320301765,66713.80503205338,55800.470214892615,66407.11399426697,415594.83501575,551121.805053755,
106046.10908986557,85660.18233719301,90595.40105053189,86096.05030703149,89108.83071004105,106758.2880813891,76273.7249167623,79542.33874021443,52992.73075955662,63869.28577031741,58203.89028402701,68435.02170139604,67386.84720021588,49619.240328837164,54543.34057308335,60332.73928383157,69780.6486526244,66930.23326637458,55981.49417593185,66622.54728309288,416943.0785508362,552909.7156534635,
106873.48206722976,86328.50407676597,91302.22742394614,86767.7726935781,89804.05884435697,107591.21748753404,76868.81340629434,80162.92899283965,53406.18066171227,64367.594681256625,58657.99771344401,68968.95253720901,67912.60016637121,50006.37021938911,54968.88835105131,60803.45601792222,70325.07808557228,67452.42372530367,56418.262445047556,67142.3371723993,420196.0733023896,557223.5236901743,
105176.33173476596,84957.607886607,89852.3485332241,85389.90092009722,88377.9708627899,105882.66952037517,75648.13705417058,78889.94210254737,52558.090794025265,63345.43761665877,57726.50901863001,67873.72593408801,66834.14843333668,49212.269323623805,54095.982693486345,59837.89745653043,69208.31621588423,66381.27959173014,55522.34073450191,66076.11721165308,413523.36187097454,548374.8170681469,
106972.20368247965,86408.24779990212,91386.56549540088,86847.92217973928,89887.01302132983,107690.6020923174,76939.81898480668,80236.97742543735,53455.51323998399,64427.05258226041,58712.181521902254,69032.66082353849,67975.33267451602,50052.56231068578,55019.66444013853,60859.62163800643,70390.03905780688,67514.73115736144,56470.377355972465,67204.35817002287,420584.2185585906,557738.2445100625,
108173.04522225627,87378.24383406281,92412.44680144681,87822.85388168195,90896.06074968034,108899.5081817896,77803.52495251858,81137.6964178644,54055.59063036092,65150.29355854052,59371.2688738996,69807.60313438659,68738.4057004582,50614.43907797513,55637.30057634828,61542.815582247626,71180.21893610508,68272.63359303772,57104.29880997182,67958.7764409985,425305.58526165277,563999.2658714413,
107983.60568045331,87225.22147584536,92250.60822564464,87669.05289396833,90736.87776592748,108708.79641167958,77667.2704531895,80995.60290463504,53960.925029518636,65036.19820572226,59267.29411800155,69685.35160374909,68618.02661661706,50525.799841390406,55539.864984083295,61435.03787513759,71055.56359305742,68153.07019904273,57004.29411675722,67839.7626936826,424560.7629722121,563011.5543552834,
110795.65575797857,89496.69305032815,94652.94817695479,89952.08248381721,93099.79797541871,111539.73151012181,79689.83908777808,83104.8461549594,55366.14596520054,66729.83535604621,60810.70061909977,71500.05946745556,70404.93978599102,51841.56512321898,56986.203811630934,63034.89557511824,72905.95376896749,69927.87522735356,58488.76880789375,69606.40873907018,435616.9424626725,577673.193731889,
111433.21395700806,90011.6893292879,95197.61540925452,90469.69923796694,93635.52782079169,112181.57138963087,80148.40318888993,83583.06143950918,55684.7427555466,67113.82291729203,61160.627342338135,71911.49662022758,70810.07522479189,52139.88020307219,57314.12299964527,63397.62111903913,73325.48094506009,70330.26546446988,58825.334297303096,70006.94914196768,438123.6396016823,580997.3338211705,
112898.79549102069,91195.53268300451,96449.66461677058,91659.56638693022,94867.0322854715,113656.99540054196,81202.52354962504,84682.35479246988,56417.11444088862,67996.51108585301,61965.01844673669,72857.28430584956,71741.3768985598,52825.62947743786,58067.924468019104,64231.43340455968,74289.86550357362,71255.25662901351,59599.01137810154,70927.68801569892,443885.88851305586,588638.6728216537,
112946.4265442987,91234.0073120477,96490.35591993308,91698.23678789444,94907.05588935022,113704.94633199162,81236.78221207295,84718.0815664827,56440.91634747263,68025.19824259516,61991.16096740906,72888.02218197455,71771.64398272515,52847.91616669031,58092.42283748399,64258.532106661056,74321.20777366984,71285.31862312136,59624.15570027009,70957.61181136094,444073.1602400319,588887.0145321628,
115205.03044183257,93058.42523129727,98419.88570341602,93531.93796236135,96804.92422298074,115978.71844512342,82861.28436358931,86412.19969905242,57569.57245057463,69385.50668777627,63230.8060102624,74345.57312909703,73206.87057458387,53904.72259326471,59254.1043235863,65543.51805536644,75807.41831332952,72710.82010559614,60816.467441084475,72376.56009950335,452953.34707901033,600663.0622294998,
115935.31625112596,93648.32349460201,99043.7703168381,94124.83782747714,97418.57157985948,116713.9086702002,83386.54285168202,86959.96747401869,57934.506530679486,69825.34209001853,63631.626705004484,74816.85044078852,73670.929639699,54246.425154453085,59629.7166676302,65958.9990542727,76287.96227587241,73171.73470196014,61201.9836201371,72835.35581843529,455824.62275486503,604470.6712273932,
116175.2752912067,93842.1536624713,99248.76780008752,94319.65426877544,97620.20528111843,116955.47921482965,83559.13352918533,87139.95430629092,58054.417434657546,69969.86424774429,63763.32931777724,74971.70385555603,73823.41126591811,54358.70259094776,59753.13626085284,66095.51878449423,76445.86054871434,73323.18311119288,61328.65743891304,72986.1080019052,456768.0733138346,605721.7844059739,
116686.54399303031,94255.13788789345,99685.54566477129,94734.73989756842,98049.8161040816,117470.18146863916,83926.86383684233,87523.44323027642,58309.90558876385,70277.79036688666,64043.94147490391,75301.64226635516,74148.29622571275,54597.9264984171,60016.10020330442,66386.39453237261,76782.2864860281,73645.8666473314,61598.55499667463,73307.3081247003,458778.2361414436,608387.4685595363,
114611.26935244529,92578.80666143025,97912.6344286365,93049.87893104958,96305.99638064395,115380.9698056273,82434.22135876163,85966.83545034833,57272.861691307306,69027.8971816582,62904.917530258535,73962.39968325917,72829.56594599003,53626.90029082407,58948.71156947733,65205.709970653705,75416.71058894691,72336.07209684544,60503.0223439215,72003.53485046719,450618.8476932475,597567.2741999645,
114962.8148281863,92862.77228553692,98212.96042489976,93335.28946826182,96601.39435944334,115734.87617234804,82687.07064425194,86230.52027154513,57448.53390507891,69239.62544443054,63097.864866803764,74189.26347362205,73052.95501194446,53791.38930034092,59129.52409315058,65405.7144943116,75648.0351659506,72557.94747631028,60688.60238237526,72224.39024328376,452001.0243158887,599400.1835890915,
117254.05567893622,94713.55314622217,100170.3720221621,95195.48772772386,98526.68699712405,118041.50442026349,84335.04694312823,87949.11850631228,58593.4991522828,70619.59042307168,64355.422850174175,75667.87611382104,74508.92070869186,54863.466639154605,60307.99194199462,66709.26856217104,77155.72153140916,74004.04753529673,61898.14309483288,73663.84241391157,461009.53035361186,611346.3958372767,
116627.13534820045,94207.14974959957,99634.7927418171,94686.50757940189,97999.89598046472,117410.37385029555,83884.13413490116,87478.88240110777,58280.21825419516,70242.00982060892,64011.3347694314,75263.30392529696,74110.54508796823,54570.129044548,59985.544193510665,66352.59521327936,76743.1943042651,73608.37131166442,61567.19331133713,73269.9851594056,458544.65828101593,608077.7201189555,
117441.05133672783,94864.6014239965,100330.1227830126,95347.30459020563,98683.81642465963,118229.75589385189,84469.54367747744,88089.37892777107,58686.94350994573,70732.21387722576,64458.056269194465,75788.55052619566,74627.74682995981,54950.96237628296,60404.17055652514,66815.65587204574,77278.76874556829,74122.06848960808,61996.857667365795,73781.32081231652,461744.7439876095,612321.3652809022,
117020.2995203828,94524.73344000215,99970.67367288811,95005.70724299776,98330.26547691238,117806.1784141533,84166.9176917288,87773.78428890588,58476.68791536027,70478.80412719196,64227.124717197614,75517.02562132553,74360.38069460045,54754.091546478856,60187.76271457215,66576.27783303414,77001.90488966345,73856.51402978948,61774.743762778584,73516.98713690427,460090.4677570306,610127.6236233101,
116689.33389231414,94257.39146686402,99687.92908125567,94737.00494351074,98052.16041133733,117472.99010418475,83928.87047350581,87525.53585881123,58311.29974063669,70279.47066309139,64045.472723840954,75303.44267958742,74150.0690631922,54599.23189928701,60017.53514917947,66387.9817878369,76784.12230049948,73647.62747204679,61600.02777801333,73309.0608547019,458789.2052303261,608402.0147077445,
116955.71894812112,94472.56760720683,99915.50236208441,94953.27597280766,98275.99946630422,117741.1641350143,84120.46807800955,87725.34413585394,58444.41609598347,70439.90864049856,64191.67937578284,75475.34966638341,74319.34306302255,54723.87413479702,60154.54659587148,66539.5360528547,76959.40946704536,73815.75446960339,61740.651828987015,73476.41495310611,459836.5553519037,609790.9094698876,
115218.25211027966,93069.10521323816,98431.18100095971,93542.67228766129,96816.03417718338,115992.02890696975,82870.79405621951,86422.11691750913,57576.179504074506,69393.46981370005,63238.06278324796,74354.10550406932,73215.2722647451,53910.90904508134,59260.90470477185,65551.04025002463,75816.11845903432,72719.1648658229,60823.44712908547,72384.86649790719,453005.33091126237,600731.9981763656,
113220.35695747033,91455.27831709795,96724.37521450418,91920.63369463113,95137.23518610268,113980.71639290775,81433.80681919814,84923.54941346688,56577.80322391387,68190.18062610921,62141.508923128844,73064.79843459676,71945.71266901937,52976.08889382942,58233.315133742435,64414.37914661034,74501.45994964169,71458.2078182996,59768.76292783543,71129.70621501641,445150.1765563938,590315.2497418791,
101044.19589803403,108552.89734960084,127010.35699578437,96059.6310470652,67861.92668424998,132099.97589097873,90295.22395886452,82665.48233874794,60578.03931049441,59652.264547793646,59211.10122431332,53032.1562390339,60156.64254356576,67423.35214378884,57802.67430549775,62854.89903633739,81485.51745741852,60874.57389074711,65277.74970205307,49817.95557617625,390620.5124451044,638540.155832659,
100542.00828439071,108013.39164133559,126379.11808571315,95582.21662009839,67524.6542786861,131443.44167775218,89846.4585187491,82254.6365604485,60276.967678124485,59355.79399730399,58916.82324663477,52768.587493186154,59857.66524461994,67088.2594448367,57515.39618117113,62542.511457097295,81080.53608075711,60572.028487500036,64953.320603919026,49570.36134273177,388679.13638444594,635366.6241495862,
100775.60357828946,108264.34564947603,126672.74229051711,95804.28853176848,67681.5383685386,131748.83213009848,90055.20419870493,82445.74370391757,60417.01278186132,59493.69888283376,59053.7082450222,52891.187925726015,59996.73615779843,67244.1296323293,57649.02515978314,62687.820234933344,81268.91536597766,60712.75912375866,65104.23055961888,49685.531144132285,389582.1779950652,636842.8096349791,
100819.95973386572,108311.99795805546,126728.49701353343,95846.45657419245,67711.32824564098,131806.82108265697,90094.84179457193,82482.03201283839,60443.605194342614,59519.88490077614,59079.70060207354,52914.46786329964,60023.14358646757,67273.72698495886,57674.39924872939,62715.412138214946,81304.68569654867,60739.481708328094,65132.886040477715,49707.400119073296,389753.6517157209,637123.1145673118,
100296.64057162742,107749.7903933888,126070.6962063926,95348.95302935549,67359.86375720943,131122.66057150075,89627.19275707593,82053.89825830594,60129.86477115197,59210.93916835355,58773.039703715905,52639.808410294456,59711.5856241405,66924.53392299623,57375.03275049714,62389.87960451591,80882.66311176404,60424.20549946731,64794.805292907084,49449.387369851574,387730.5845072673,633816.0438698215,
100114.04408954871,107553.62497290796,125841.17639905609,95175.36413052678,67237.23079477652,130883.94333825447,89464.02069066613,81904.51386140671,60020.39448667879,59103.14184701659,58666.03960650621,52543.97425495052,59602.876843744976,66802.6935065132,57270.57781482151,62276.29481774567,80735.41102374603,60314.199348775495,64676.84218431213,49359.36158111906,387024.6960515639,632662.1410148896,
100560.56233373423,108033.3244617802,126402.44012227244,95599.8553881496,67537.11529661051,131467.6982859539,89863.03880845231,82269.8158532786,60288.09120600761,59366.74753154743,58927.695773097425,52778.32542256356,59868.71139431882,67100.63993034071,57526.0100879049,62554.053069040834,81095.49870476782,60583.206465984564,64965.30710723315,49579.50907059221,388750.86333717266,635483.8748778822,
100714.13031687698,108198.30424475655,126595.47173768323,95745.84777959998,67640.25253393978,131668.46515524795,90000.2703961506,82395.45168308019,60380.15831819525,59457.4076419584,59017.68539906124,52858.924225918454,59960.13806347038,67203.11061768126,57613.85917250062,62649.58057549347,81219.34121209903,60675.7242544037,65064.51688644657,49655.22289951762,389344.5323127853,636454.3346159738,
100557.91381792186,108030.47913194653,126399.11099548938,95597.33752505519,67535.3365364919,131464.23575283313,89860.67203887875,82267.64907036579,60286.503367205296,59365.183958652495,58926.14376373691,52776.93537236706,59867.13460094065,67098.87266590075,57524.494995469024,62552.405550422845,81093.3628504563,60581.61085457822,64963.59608216393,49578.20326928507,388740.62460357056,635467.1378086768,
101847.66070920469,109416.06848373546,128020.29479174956,96823.46050440721,68401.53877799222,133150.38439036452,91013.21705508287,83322.80664686217,61059.732716860985,60126.59654722053,59681.92526167227,53453.847668411676,60634.98516396427,67959.47686047587,58262.29907051535,63354.69716067839,82133.45913596022,61358.62522671481,65796.8134085022,50214.08891084412,393726.5774049148,643617.5830037228,
103734.90887006577,111443.56005866878,130392.52469095618,98617.60969244677,69669.02668453741,135617.6754043048,92699.70180402255,84866.78725974103,62191.17616357484,61240.74887985553,60787.837787325014,54444.353243116944,61758.557992615315,69218.77331191045,59341.90576940963,64528.66654658101,83655.40101091475,62495.6071839412,67016.03547242629,51144.5614056114,401022.37343906367,655543.886380388,
102276.48492314019,109876.75908018832,128559.31750370571,97231.13058786515,68689.53985621237,133711.00707451664,91396.4234143612,83673.63293795647,61316.82150714926,60379.756416788834,59933.212866201226,53678.912280093646,60890.28557704071,68245.61666026342,58507.60941369863,63621.44877794548,82479.27774196968,61616.97248818147,66073.84742767249,50425.51268882524,395384.3424324617,646327.5009555419,
103505.1217419433,111196.69720514564,130103.68726772282,98399.15808767488,69514.70018311848,135317.26355169658,92494.35918129909,84678.79562288689,62053.41413225048,61105.0921760279,60653.18434402348,54323.751492843156,61621.75427019739,69065.44418380153,59210.45526492085,64385.7266517199,83470.09276165113,62357.17079592591,66867.58571238791,51031.2691492968,400134.0535811762,654091.7662729874,
104010.13347875729,111739.23690017212,130738.47603920789,98879.25732228847,69853.86928782333,135977.48987805692,92945.64831742614,85091.95185060913,62356.17888358614,61403.22997064769,60949.117235588434,54588.80245486271,61922.412910328305,69402.42132400579,59499.348938467134,64699.87098675565,83877.35160844216,62661.41760609797,67193.83928350455,51280.255763980094,402086.34724507097,657283.1447609507,
104193.8392424924,111936.59403420669,130969.39018946468,99053.9007813093,69977.2472508945,136217.65732899023,93109.81166131314,85242.24376428712,62466.31420485029,61511.68216545103,61056.76736309288,54685.21880691366,62031.78210134405,69525.00192637561,59604.4384424693,64814.1458060992,84025.49825936873,62772.09204899158,67312.5190231704,51370.82846333709,402796.52400417684,658444.0576264568,
101780.542996421,109343.96318247204,127935.92928628306,96759.65374470744,68356.46209383772,133062.63815059504,90953.2392517707,83267.89683189036,61019.49429042487,60086.9730584765,59642.594811761126,53418.62152801719,60595.0266466008,67914.69149557807,58223.90415571905,63312.94635032186,82079.33310221696,61318.18982980837,65753.45324103559,50180.997774791074,393467.11118690297,643193.4383569262,
101774.77016642771,109337.76136735432,127928.67296451406,96754.16569154094,68352.58502438031,133055.09105007967,90948.08052916928,83263.17400964795,61016.033362074064,60083.565021242015,59639.21197895173,53415.591709041204,60591.589793377476,67910.83948264406,58220.60178877994,63309.35534102976,82074.67769341276,61314.711959923196,65749.72381008683,50178.15158866827,393444.7943601897,643156.95745141,
100628.08766757912,108105.86767485854,126487.317998549,95664.04966074311,67582.46574167057,131555.97742849804,89923.38087053942,82325.05914798507,60328.57400951508,59406.61166270703,58967.26508573296,52813.765499281755,59908.91258880248,67145.6972868963,57564.63818370909,62596.057441518584,81149.9534581649,60623.88743620858,65008.93061081096,49612.80117660438,389011.9053522543,635910.5954511202,
101227.73808822664,108750.07875476939,127241.06553765526,96234.11900171492,67985.19479028636,132339.92949429,90459.24112998505,82815.64043092668,60688.07656611117,59760.62017562308,59318.65549901303,53128.48674095182,60265.91435110454,67545.8235991022,57907.67023670123,62969.072104180974,81633.53219701035,60985.14978795377,65396.323768031594,49908.44762864997,391330.0568553612,639700.0350091506,
101635.83207837478,109188.49864250094,127754.03080909801,96622.08149454047,68259.27331794036,132873.45055188963,90823.92252419276,83149.50707448117,60932.737167918705,60001.5417886294,59557.795356032424,53342.671277266854,60508.873029446564,67818.13082626136,58141.12178519362,63222.928412503534,81962.63323703487,61231.00802391531,65659.96540629733,50109.65075656264,392907.6821918852,642278.9500843572,
100635.85299081831,108114.21004751023,126497.0788410005,95671.4319163857,67587.68098230517,131566.1294120293,89930.32012711684,82331.41205312108,60333.229477869914,59411.195984567836,58971.81550385711,52817.841060788356,59913.535672495556,67150.8788227442,57569.080363154266,62600.88788827355,81156.21568210312,60628.565693471246,65013.94725548073,49616.62972434754,389041.9248354719,635959.6677473285,
101640.18246441838,109193.17231034918,127759.49914975386,96626.21727368687,68262.19506496516,132879.13802246988,90827.81012088867,83153.06617807399,60935.34531234919,60004.11007448542,59560.34464791507,53344.95453906446,60511.46303093873,67821.033690771,58143.61043825623,63225.63458551139,81966.14153807829,61233.62893543141,65662.7758934187,50111.79563323499,392924.5000804396,642306.4419769642,
102057.72182946923,109641.73946881836,128284.33705205574,97023.15919596102,68542.61716667067,133425.0074765889,91200.93210126403,83494.6601974096,61185.66860746704,60250.60784154436,59805.019420072305,53564.096397204135,60760.04501140774,68099.64349506029,58382.46524543501,63485.36642266165,82302.85965352893,61485.17758406169,65932.51954292084,50317.65562701831,394538.6397080809,644945.0462912081,
102393.48517659244,110002.45374666569,128706.38427807603,97342.35915551466,68768.11797295869,133863.96717799327,91500.97730778198,83769.35226452863,61386.96552571436,60448.82846995391,60001.77409120639,53740.318832602075,60959.941655372364,68323.68694643189,58574.53980474044,63694.22919895439,82573.63077343747,61687.45986759712,66149.43329573797,50483.19748088165,395836.6464817297,647066.8740527085,
103470.12976657273,111159.1049389427,130059.7031155971,98365.89228538085,69491.19934919101,135271.51684589378,92463.08961430649,84650.16826338063,62032.43573521629,61084.43437818704,60632.67932265842,54305.386262772576,61600.92180440801,69042.09522984482,59190.4379869597,64363.95976981787,83441.87402830791,62336.08970787976,66844.97978842049,51014.01700869594,399998.78026607644,653870.6374767469,
102679.56321353055,110309.79054618909,129065.9781496214,97614.32480811558,68960.24980790605,134237.97086466322,91756.62267350993,84003.39617669827,61558.475095497015,60617.71697056573,60169.41356275297,53890.464370568145,61130.258159499106,68514.57708172029,58738.19171416605,63872.18505251381,82804.33394907191,61859.80899110029,66334.24876509304,50624.24291955172,396942.5778852596,648874.7197450143,
102465.99403071059,110080.35081069861,128797.52633096736,97411.29110863015,68816.81538203196,133958.76151819027,91565.77274866219,83828.67263762117,61430.43605042971,60491.63466292196,60044.26370738564,53778.374466041794,61003.10978768974,68372.06963641522,58616.01874018652,63739.33358782436,82632.10440911293,61731.14318417478,66196.27631119512,50518.946618585534,396116.9539798568,647525.0875561796,
91892.2755689364,109673.09304299018,107800.53060102681,61484.003844080384,158036.8071317088,117369.4702076547,84619.82647110488,81249.10236667487,60831.59379743994,67613.46666481878,77838.982379835,51322.077583076825,70413.76000677486,75900.8300354497,55434.88388073237,72353.97439501702,66138.15125871013,49571.4370482767,48768.53930269397,49008.33482474558,342361.33028180595,695849.8070929217,
90701.87174835331,108252.3504597292,106404.04582911497,60687.51912730099,155989.5445316962,115849.02613452701,83523.63243189303,80196.57383500652,60043.5606225045,66737.57880000814,76830.62970338242,50657.23391850434,69501.59618870937,74917.58484427098,54716.761523258494,71416.67637925959,65281.375131911445,48929.27177716211,48136.77504230593,48373.46417153136,337926.2650593582,686835.5318038741,
92279.8746434703,110135.69111341063,108255.23025490445,61743.34167025847,158703.40200932283,117864.53138390009,84976.75055666435,81591.80883127221,61088.17977610169,67898.65839549535,78167.3050527288,51538.5526855944,70710.76329724843,76220.97763540795,55668.70668636033,72659.16145607005,66417.12014984428,49780.52799748074,48974.24365143344,49215.0506243589,343805.40089548746,698784.8823163172,
92464.6457723243,110356.21477637357,108471.98868869976,61866.96978509617,159021.1723450057,118100.53043136075,85146.89870854862,81755.17934603764,61210.4960664139,68034.6112433712,78323.81871564682,51641.74784700971,70852.34679643542,76373.59418516443,55780.17161645501,72804.64621464489,66550.10652756457,49880.20308252587,49072.30432088283,49313.59345935517,344493.799230173,700184.0527424857,
92276.79773879302,110132.01883899074,108251.62068103366,61741.28295076506,158698.11033286757,117860.60140535056,84973.9171613844,81589.08830072108,61086.14290179072,67896.39443815465,78164.69870603122,51536.83422623984,70708.4055753815,76218.43618546016,55666.85051452824,72656.73876840824,66414.90559170328,49778.868156263736,48972.61069430232,49213.40963795699,343793.9373293504,698761.5826046398,
92244.2994543639,110093.23225600687,108213.49634160043,61719.53874394906,158642.2196165191,117819.09294990654,84943.99082457346,81560.35404180786,61064.629423913866,67872.48250804617,78137.17045761872,51518.68384891528,70683.50330382216,76191.59337688211,55647.24561724502,72631.15032775959,66391.51541621884,49761.33690403627,48955.36339194051,49196.07753039223,343672.8590796265,698515.4909194482,
93351.08466582317,111414.17633670838,109511.8865742721,62460.075266465385,160545.67450341437,119232.7350988072,85963.18391729657,82538.94886261318,61797.30807386195,68686.84459165762,79074.69250764577,52136.82630037414,71531.59317618882,77105.77158936636,56314.924258330895,73502.60887370267,67188.10824486725,50358.39398088119,49542.75006563541,49786.35239176054,347796.3880159316,706896.568339927,
94143.06178021152,112359.39811097024,110440.96959704353,62989.97752042521,161907.72080931332,120244.28839593513,86692.48314918198,83239.19737904839,62321.587506720236,69269.57385689193,79745.55077370166,52579.14760166966,72138.4568773882,77759.9258148329,56792.69193902545,74126.19438729578,67758.12244748167,50785.62731933656,49963.06359896289,50208.732612025764,350747.0423201808,712893.7766891284,
93427.5840719002,111505.47809660574,109601.62944454825,62511.260088564835,160677.2385745948,119330.44401619844,86033.62908178184,82606.58793278376,61847.949771081985,68743.13213063349,79139.4926868211,52179.55141986254,71590.21193153922,77168.95827597866,56361.07324818416,73562.84283824716,67243.16759843095,50399.66170952431,49583.34938988548,49827.15134339934,348081.4004205994,707475.8563881535,
93502.7477960203,111595.18572499827,109689.8054015798,62561.55122211359,160806.5055330908,119426.44693292012,86102.84427155255,82673.04602273185,61897.70726272823,68798.43688746679,79203.1614528971,52221.53055746514,71647.80720163826,77231.0417211208,56406.416475270926,73622.02511593861,67297.26561400674,50440.20890237011,49623.23984869926,49867.237944101595,348361.4365000127,708045.0300494384,
92400.01023857134,110279.07250447659,108396.1635468028,61823.72293566158,158910.01182233577,118017.97465280152,85087.37849734284,81698.03004740612,61167.70811160706,67987.05302936779,78269.06804001323,51605.648731416426,70802.81890158885,76320.20677440266,55741.17961972862,72753.75360451837,66503.58602644983,49845.33533904386,49038.001322631186,49279.12179282903,344252.9878324561,699694.603292955,
93092.78529110842,111105.89698264249,109208.8707932854,62287.250296688995,160101.4499131395,118902.82205032147,85725.32662047121,82310.56631133222,61626.31695906478,68496.79035637298,78855.8954395281,51992.56542026538,71333.66761532467,76892.42246054018,56159.102718869326,73299.22957736193,67002.20096366058,50219.05396438899,49405.666908975654,49648.595195492766,346834.046872557,704940.6088323987,
95204.97963767772,113626.79316963907,111686.7251056628,63700.49384213246,163734.01259054366,121600.62368704841,87670.35973640336,84178.12148525953,63024.5645018124,70050.92296607472,80645.06713548915,53172.2315179217,72952.1665031384,78637.04466200614,57433.3039246907,74962.32535687962,68522.4226397077,51358.48062932273,50526.638528927724,50775.078647020164,354703.4097959149,720935.0982440837,
93387.44606567224,111457.57353374295,109554.54280596136,62484.40423681958,160608.20902548826,119279.17772099574,85996.66763860421,82571.09880209657,61821.37888821309,68713.59896553028,79105.49307651442,52157.13423782077,71559.45561475212,77135.805239232,56336.85961650865,73531.23904721136,67214.2788424317,50378.009196985535,49562.047578366066,49805.74479060436,347931.85900243354,707171.9132795746,
92636.71206633335,110561.57526565931,108673.84284540536,61982.097249475395,159317.0928405187,118320.3022200492,85305.34749927041,81907.31652894271,61324.40190712341,68161.21599401091,78469.57052279939,51737.847324750255,70984.1950356546,76515.71684406642,55883.9722348326,72940.12746324709,66673.94878208746,49973.02452381449,49163.62235354767,49405.36050393688,345134.86339959176,701487.0164219908,
94091.90809879496,112298.34638026977,110380.96026584826,62955.751214401316,161819.74644548292,120178.95232225688,86645.37782266756,83193.96843382841,62287.724377856466,69231.93546224094,79702.22014028559,52550.578136063705,72099.25964318731,77717.67409285902,56761.8329971629,74085.91709377454,67721.30531679228,50758.03238295666,49935.9156117442,50181.451137811964,350556.46000724804,712506.4179135901,
94058.54540731004,112258.52813064284,110341.82187448637,62933.42864333854,161762.36911744362,120136.3398023248,86614.6554888633,83164.46988545856,62265.638672786765,69207.38750960186,79673.95968054008,52531.94498512508,72073.69500745645,77690.11730464974,56741.70663815215,74059.6480378555,67697.29299669065,50740.03482494141,49918.209556247675,50163.65802141753,350432.16125234356,712253.7805478253,
95231.42147378497,113658.35140381777,111717.74451338535,63718.18575304442,163779.48739598534,121634.3965398373,87694.70893843497,84201.50076752607,63042.06868291332,70070.37861882818,80667.4651618967,53186.99935292995,72972.42793523666,78658.88498858173,57449.25521227307,74983.1450821592,68541.45377312117,51372.74472068314,50540.671587913894,50789.18070673413,354801.92364954104,721135.3277676263,
94059.4745814662,112259.63709658205,110342.91190590017,62934.05034246435,161763.9671159261,120137.52659063497,86615.51112722211,83165.29144054209,62266.25377502996,69208.07118715196,79674.74675399454,52532.46393133505,72074.4070003376,77690.88478036263,56742.2671712452,74060.37964932868,67697.96175650215,50740.536069446505,49918.70268220494,50164.153572081326,350435.6230590972,712260.8166741298,
94295.10645312758,112540.86286909244,110619.33601918217,63091.708761665715,162169.2080181159,120438.48755574011,86832.49485047412,83373.63189073699,62422.2392723298,69381.44688822265,79874.34291148241,52664.06495137266,72254.96326535972,77885.5110917819,56884.41432521734,74245.9110479504,67867.55442653698,50867.648064663845,50043.75587218132,50289.82165016803,351313.512310825,714045.1276124035,
94449.96733282892,112725.68875965886,110801.00618566555,63195.324292611105,162435.5385538011,120636.28371753829,86975.0998810532,83510.55642970989,62524.7553333456,69495.39205785244,80005.52056718597,52750.55515997189,72373.62761173939,78013.42248843168,56977.83561477362,74367.84512843026,67979.01333015354,50951.18801730759,50125.94274644692,50372.41263832964,351890.4745903518,715217.8041251925,
95464.08330079325,113936.03243895428,111990.68441227033,63873.85695149479,164179.62040013797,121931.56401343,87908.95766941912,84407.215170422,63196.08804596763,70241.56898915258,80864.54549036644,53316.94159521756,73150.70836140163,78851.05811388697,57589.61065873285,75166.33793237245,68708.9087959893,51498.25452049679,50664.148532895815,50913.26478940988,355668.7474615229,722897.1481865814,
94057.84816218019,112257.69597114384,110341.00392330938,62932.96212510316,161761.16999169087,120135.44924551804,86614.01342442936,83163.85339685189,62265.17710480127,69206.87448323428,79673.36906668227,52531.555571886296,72073.16073348254,77689.54139678624,56741.286018436615,74059.09904224123,67696.79116447922,50739.65869492561,49917.839518327644,50163.286164016376,350429.56353922014,712248.5006928418,
94126.41174769886,112339.52635838144,110421.43713549247,62978.83718619501,161879.08599794697,120223.02213081272,86677.15081734846,83224.47579132348,62310.56538317119,69257.32292055053,79731.44706825577,52569.848514721554,72125.69855372941,77746.17328470995,56782.64764952195,74113.08451469072,67746.13882468024,50776.64543230152,49954.22718959162,50199.8527539183,350685.00960584247,712767.6951241624,
93841.63477490557,111999.6460883556,110087.35999375231,62788.29637760666,161389.3250986087,119859.29055253646,86414.91138675937,82972.68233783788,62122.04641327334,69047.78671919243,79490.2216809183,52410.79982644954,71907.4841576491,77510.95429077202,56610.85324873078,73888.85733487387,67541.17467089268,50623.022032595516,49803.09199455825,50047.97442522722,349624.0213711351,710611.2352872955,
