2004-05-03,1000000.0000000001,[CMG.TO, PSI.TO, ACD.TO, GDL.TO, BR.TO, CGY.TO, WJX.TO, ENGH.TO, PEY.TO, CTC.TO, MRD.TO, MEQ.TO, VET.TO, MFC.TO, CCA.TO, SU.TO, POW.TO, RET.TO, CGO.TO, CIGI.TO, BLX.TO, SXI.TO, IPL.TO, FTS.TO, ENB.TO, AQN.TO, T.TO, SCI, L, NVO, PNR, WAT, OXY, MON, KYO, BAM, RENX, BP, COP, DVA, INGR, SYK, PHI, KMB, CW, BAP, ITT, ADM, IEX, AON, AVY, SJM, VZ, SRE, SON, UN, NSC, UL, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
2016-05-23,4159306.8494848954,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-05-30,4181605.8038951256,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-06-06,4188316.0943857543,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-06-13,4144924.717786044,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-06-20,4154327.932906499,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-06-27,4230777.664251741,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-07-04,4284051.011506149,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-07-11,4290229.471120133,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-07-18,4325759.8058115095,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-07-25,4356001.83979143,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
2016-08-01,4340023.34401348,[HLF.TO, MFI.TO, VNR.TO, CGY.TO, IDG.TO, NPI.TO, GDL.TO, BLX.TO, RUS.TO, TRP.TO, SNC.TO, TA.TO, ARX.TO, OTEX.TO, FAP.TO, PEY.TO, FRU.TO, MEQ.TO, AQN.TO, MKP.TO, FCR.TO, BMO.TO, BCE.TO, CAE.TO, T.TO, CGO.TO, MRD.TO, BKH, O, EW, CWT, CPB, NNN, LNT, IRM, BAP, INGR, SYY, TFX, BAX, CSL, NOC, TTC, AVY, OMC, ABM, CW, NSC, ITW, AON, SON, LMT, RPM, EMR, KMB, NS, MMP, UL, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.06394585733973338, 0.009617012821444592, 0.10462368258637843, 0.028938494806341346, 0.020397889015185727, 0.007707868589507302, 0.024240432005691086, 0.006050565246439965, 0.004425673951935681, 0.035491682359002415, 0.005767630939480901, 0.005410019539726196, 0.003386801737618644, 0.005721178827312089, 0.053236295207443184, 0.005089937072516923, 0.0048378212990278745, 0.006148606892549537, 0.004842057041129163, 0.0676740661242629, 0.02107848377816479, 0.004998494142463365, 0.05686102216541543, 0.004566089218574495, 0.028606484730262297, 0.005985490652231071, 0.004121140630363524, 0.005879577796536244, 0.009196633833517018, 0.007110517011025114, 0.007675923955554102, 0.010319012728441948, 0.004655189862966947, 0.004946721749210816, 0.004123437121159596, 0.00461603152184653, 0.004704982045610235, 0.017392967566712266, 0.00497764901983636, 0.008502384872484298, 0.00408912855222139, 0.005851671880384748, 0.004092270250606173, 0.004811802035071183, 0.005306052522725731, 0.00466764180750843, 0.003362087085845739, 0.0032810282313396923, 0.004636690503954018, 0.009941051739467622, 0.0057917384925580085, 0.009479429382014723, 0.0032858404033254585, 0.004693763724108742, 0.014037686433559996, 0.005156119319441156, 0.004165632580408439, 0.008390489728029946, 0.00287630828399577, 0.004211756042938114, 0.004099856835928738, 0.0034465506907596535, 0.07270611679018926, 0.0032145740149513925, 0.11178992518469351, 0.004742979678868696]
