,PSC.P,CPC CAD,1850
,POG,Oil & Gas CAD,82204.5
,PCI,Industrial Products & Services CAD,372820
,PRO,Mining CAD,399726.5
,PTP,Oil & Gas CAD,19145.5
,PDQ,Oil & Gas CAD,80864.5
,PFC,Oil & Gas CAD,371017.5
,PCQ,Oil & Gas CAD,561201
,PMA,Oil & Gas CAD,2206487
,PSH,Oil & Gas CAD,15796531
,PQE,Industrial Products & Services CAD,20201486.5
,VRY,Oil & Gas CAD,306316.5
,PTC,Oil & Gas CAD,34603
,PHI,Mining CAD,98517
,PCO,Oil & Gas CAD,247039
,PXA,Mining CAD,
,PEA,Oil & Gas CAD,20302100.5
,PINE.P,CPC CAD,15772
,PCR,Mining CAD,245129
,MCF,Oil & Gas CAD,68709
,PTE,Clean Technology CAD,6018321
,PST,Mining CAD,1625932.5
,PJX,Mining CAD,610000.5
,PXI,Financial Services CAD,2888550
,PLA,Mining CAD,45817
,PLU,Mining CAD,11138133
,PEC.P,CPC CAD,82706
,PGC,Mining CAD,565362.5
,PLY,Mining CAD,162827.5
,POCM.P,CPC CAD,41326
,PTK,Technology CAD,44707102
,PLX,Oil & Gas CAD,1408309.5
,POND,Clean Technology CAD,2685965
,PPCC.P,CPC CAD,
,POOL,Consumer Products & Services CAD,120713
,POR,Mining CAD,2548768
,PAM,Mining CAD,2471870.5
,PWM,Mining CAD,15258798.5
,PBX,Technology CAD,4411651.5
,PPX,Mining CAD,2059516
,PRG,Mining CAD,364960.5
,PRED.P,CPC CAD,98157.5
,PMR,Mining CAD,
,PEH,Oil & Gas CAD,182584
,PRS,Mining CAD,49971
,PRZ,Mining CAD,1497900
,PRV,Real Estate CAD,23720077
,PMX,Mining CAD,10548
,PRB,Mining CAD,6450405
,PGV,Technology CAD,158060
,PRN,Life Sciences CAD,12459614.5
,PFM,Technology CAD,941973.5
,PROS,Financial Services CAD,2140636.5
,PPK,Life Sciences CAD,152074
,PGX,Mining CAD,549156
,PSL,Mining CAD,510743
,PHM,Life Sciences CAD,18527880
,PHD,Mining CAD,306816.5
,PUL,Oil & Gas CAD,3529197.5
,PUMA,Mining CAD,1819161
,PE,Mining CAD,5415658
,PGM,Mining CAD,15088919.5
,RUF,Real Estate CAD,192562527
,NIC,Mining CAD,540540
,PTU,Mining CAD,1565807.5
,PYR,Clean Technology CAD,8119895
,QI,Financial Services CAD,6870.5
,QGR,Mining CAD,75054.5
,QMC,Mining CAD,14711477.5
,QMX,Mining CAD,4622820
,QRO,Mining CAD,63023.5
,QIC,Financial Services CAD,2486179
,QNC,Technology CAD,4364262
,QZM,Mining CAD,26978.5
,QTA,Mining CAD,430305.5
,QPT,Life Sciences CAD,806377
,QST,Clean Technology CAD,23167818
,QIT,Mining CAD,1040941.5
,QQ,Consumer Products & Services CAD,491493.5
,QIS,Technology CAD,3375357.5
,QYOU,Comm & Media CAD,7226075
,RRR,Real Estate CAD,34173
,RAK,Mining CAD,23488
,RTI,Industrial Products & Services CAD,179677984
,RDS,Mining CAD,1338497.5
,RDU,Mining CAD,713936.5
,RHV.P,CPC CAD,11000
,RMO,Mining CAD,459855
,RPC,Industrial Products & Services CAD,1208258
,RAB,Mining CAD,109397.5
,RTH,Mining CAD,422541
,RZE,Oil & Gas CAD,3638704
,RBL.P,CPC CAD,37474
,RGI,Industrial Products & Services CAD,148079.5
,RMK,Mining CAD,50532.5
,RPX,Mining CAD,2483055.5
,RPN,Oil & Gas CAD,
,KUT,Industrial Products & Services CAD,940662
,RGC,Mining CAD,1587064
,REZ,Mining CAD,4626483
,RPP,Real Estate CAD,26092
,REG,Mining CAD,4651061.5
,REKO,Industrial Products & Services CAD,491545
,RRL,Oil & Gas CAD,2127867
,RLV,Life Sciences CAD,22457061.5
,RHT,Technology CAD,208934586
,RGM,Mining CAD,11509
,REN,Mining CAD,671066
,ROE,Oil & Gas CAD,17912504
,RW,Technology CAD,200467
,RP,Life Sciences CAD,2184653.5
,RSS,Technology CAD,263698
,REO,Clean Technology CAD,14925
,RIN,Financial Services CAD,1466730.5
,RSV,Mining CAD,501563
,RCG,Mining CAD,811046
,RTN,Oil & Gas CAD,338986
,RGD,Mining CAD,2095703.5
,RVL,Mining CAD,1155113.5
,RVG,Mining CAD,2347734.5
,RVV,Life Sciences CAD,11426433
,REW,Technology CAD,316398.5
,RHC,Oil & Gas CAD,943511.5
,RYE,Mining CAD,29150
,RMD,Mining CAD,56506.5
,RDR.P,CPC CAD,8238
,RMI,Mining CAD,48915
,RFC,Financial Services CAD,1057789
,RLY,Mining CAD,2100
,RTB.P,CPC CAD,6000
,RYO,Mining CAD,48969
,RIO,Mining CAD,3111439
,RRI,Mining CAD,1393703
,RZL,Mining CAD,86718.5
,RJX,Mining CAD,58503.5
,RMS.P,CPC CAD,446509.5
,RBX,Mining CAD,680839.5
,RCT,Mining CAD,13530
,RCK,Mining CAD,1883862.5
,RBE,Oil & Gas CAD,
,RCLF,Mining CAD,810885
,RK,Mining CAD,977193.5
,ROCK,Mining CAD,57799
,RWR,Mining CAD,93506
,RUM,Consumer Products & Services CAD,41980202
,RRS,Mining CAD,238448
,RKR,Mining CAD,115785
,RG,Mining CAD,507973.5
,COQ,Oil & Gas CAD,
,ROS,Mining CAD,97849
,RST,Mining CAD,1510633.5
,ROT,Mining CAD,552648.5
,REL,Mining CAD,88735
,ROI,Technology CAD,878776
,RM,Financial Services CAD,1484657
,RYR,Mining CAD,1766780.5
,RSL,Mining CAD,91214
,RNP,Financial Services CAD,779077
,RSY,Technology CAD,38393.5
,RTM,Mining CAD,810740
,RUG,Mining CAD,803819
,RUN,Mining CAD,99837.5
,RUP,Mining CAD,2896175.5
,RML,Mining CAD,1351110.5
,RYU,Consumer Products & Services CAD,45643926.5
,SAE,Mining CAD,5838567
,SGX,Mining CAD,2193006
,SAH,Oil & Gas CAD,800531.5
,FISH,Mining CAD,1606270.5
,SJL,Mining CAD,1672005
,SRL,Mining CAD,1171051
,SME,Mining CAD,10324325.5
,SGA,Mining CAD,73897
,SCD,Oil & Gas CAD,8709
,SMN,Mining CAD,1704903.5
,STA,Mining CAD,695083
,SFR,Mining CAD,553267.5
,SSP,Mining CAD,3990517.5
,SLAU,Mining CAD,555480
,STC,Technology CAD,13077532
,SCZ,Mining CAD,1559501.5
,SWA,Mining CAD,803347
,BUD,Mining CAD,254741.5
,SMI,Oil & Gas CAD,2010943
,SAC.P,CPC CAD,65812
,SCA,Mining CAD,945611
,SRE,Mining CAD,1237833
,SGN,Mining CAD,626559
,SZM,Mining CAD,1731392.5
,SCYB,Life Sciences CAD,142376147.5
,SDX,Oil & Gas CAD,24244314.5
,SMY,Mining CAD,419742.5
,SEW,Industrial Products & Services CAD,35051
,SEK,Mining CAD,990389
,SDZ,Industrial Products & Services CAD,289435.5
,SGZ,Mining CAD,351549
,SNS,Mining CAD,13035792
,SNR,Mining CAD,1167238.5
,SN,Mining CAD,189845
,SIR,Mining CAD,686862
,SVA,Life Sciences CAD,6912887
,SXR,Mining CAD,
,SNM,Oil & Gas CAD,1189114.5
,SJR,Comm & Media CAD,1290153
,SGW,Technology CAD,95486
,SHJ,Mining CAD,52305.5
,SIE,Mining CAD,8701708.5
,SSG,Industrial Products & Services CAD,313458
,SGU,Mining CAD,572633.5
,SLK,Oil & Gas CAD,9140
,SVG,Mining CAD,185476.5
,SMM,Mining CAD,51171.5
,SVE,Mining CAD,3839678
,SPD,Mining CAD,26408
,SPF,Mining CAD,547649
,SNG,Mining CAD,263705
,SSE,Mining CAD,399089
,VIPR,Mining CAD,644476.5
,SIL,Mining CAD,28793888
,SMB,Oil & Gas CAD,504261.5
,SEI,Oil & Gas CAD,356184.5
,SIQ,Consumer Products & Services CAD,198635
,SOI,Mining CAD,2441732.5
,SBM,Life Sciences CAD,1705412
,SIM,Technology CAD,5179817.5
,SKE,Mining CAD,6186478
,SYH,Mining CAD,3284880
,SKY.P,CPC CAD,10870
,SXL,Mining CAD,483677.5
,SEB,Technology CAD,3844981.5
,SSC,Clean Technology CAD,2660218.5
,SOCK,Mining CAD,85079.5
,SPN,Technology CAD,7550100
,VIO,Mining CAD,405962
,SFT,Oil & Gas CAD,54794
,SOJ,Mining CAD,1761194
,SIC,Mining CAD,516171.5
,SOLR,Clean Technology CAD,2877395.5
,SVS,Clean Technology CAD,96739.5
,SDC,Mining CAD,63266
,SGC,Mining CAD,837523.5
,SNI,Financial Services CAD,40168
,SOC,Mining CAD,960380.5
,SNV,Oil & Gas CAD,5573640.5
,SMO,Mining CAD,223711
,SA,Mining CAD,239124.5
,SSV,Mining CAD,2355940.5
,SQG,Financial Services CAD,146960
,SPA,Mining CAD,1517410
,SAY,Financial Services CAD,507966.5
,SRI,Mining CAD,1507125
,SRJ,Mining CAD,15231098.5
,SSA,Consumer Products & Services CAD,249182
,SFX,Mining CAD,774980
,SBCC.P,CPC CAD,42075
,SPS,Consumer Products & Services CAD,191964.5
,SPP,Consumer Products & Services CAD,1047229
,SHL,Mining CAD,635692.5
,SQD,Life Sciences CAD,1382393
,SRG,Mining CAD,7803591.5
,SRC,Mining CAD,969230
,STMP,Oil & Gas CAD,12921627.5
,SDE,Oil & Gas CAD,937209
,SLL,Mining CAD,37182224.5
,HRE,Mining CAD,418183.5
,SUVA,Real Estate CAD,1560850
,STUS,Real Estate CAD,10525628
,STE,Mining CAD,17066.5
,SAND.P,CPC CAD,70875
,SPX,Mining CAD,244774
,STH,Mining CAD,865429
,SLG,Oil & Gas CAD,1149991
,SPT,Mining CAD,
,SVI,Real Estate CAD,49200889.5
,SB,Mining CAD,397695
,SXE,Oil & Gas CAD,1486464
,SGE,Financial Services CAD,127330
,SMD,Mining CAD,1750520
,SOG,Oil & Gas CAD,482370.5
,STI,Mining CAD,14048
,SRA,Mining CAD,840357.5
,SKP,Mining CAD,1921931.5
,SKK,Oil & Gas CAD,2621
,SBW,Mining CAD,1576897.5
,SDR,Mining CAD,170601
,SS,Oil & Gas CAD,44
,SUNM,Mining CAD,217546
,SNF,Consumer Products & Services CAD,114636
,SPK,Oil & Gas CAD,1167246
,SAI,Life Sciences CAD,1196391
,SSS,Mining CAD,2086480
,SGI,Mining CAD,22308554.5
,SURG,Mining CAD,696147
,SUR,Mining CAD,577278.5
,SMS,Clean Technology CAD,75413
,SGM,Mining CAD,76483
,NTRL,Consumer Products & Services CAD,120085
,SYZ,Technology CAD,20501133.5
,SY,Technology CAD,4461853
,SYD,Clean Technology CAD,
,SHM,Oil & Gas CAD,257594
,TW.P,CPC CAD,
,TAJ,Mining CAD,208989.5
,TAN,Oil & Gas CAD,247746.5
,GEL,Technology CAD,725758.5
,TGV,Mining CAD,970613.5
,TRO,Mining CAD,121672
,TCI,Financial Services CAD,2536303
,TMS,Clean Technology CAD,268644
,TKU,Mining CAD,250549
,TAC,Mining CAD,3559481
,TEK,Clean Technology CAD,359155
,TSN,Mining CAD,3978206.5
,TEM,Mining CAD,227330.5
,TPC,Oil & Gas CAD,4657.5
,TRA,Mining CAD,378555
,TII,Real Estate CAD,2738002.5
,TZR,Oil & Gas CAD,143737.5
,TEN,Mining CAD,699423.5
,TXR,Mining CAD,3484694
,TES,Mining CAD,78558.5
,TETH,Mining CAD,430427
,TBP,Life Sciences CAD,109980567.5
,TUO,Mining CAD,849426
,WTER,Consumer Products & Services CAD,465952
,MIT,Technology CAD,10380005.5
,NEDL.P,CPC CAD,
,FIRE,Life Sciences CAD,479771346.5
,WED,Financial Services CAD,46715192.5
,WNDR,Comm & Media CAD,143824.5
,THH,Mining CAD,41403
,MAC,Mining CAD,29198
,TLT,Life Sciences CAD,7969398.5
,THRM,Life Sciences CAD,3493216.5
,TMG,Clean Technology CAD,878641.5
,SCR,Comm & Media CAD,15033250
,THX,Mining CAD,529294
,THM,Mining CAD,2433
,AWE,Mining CAD,780319
,TGR,Mining CAD,1356.5
,TIL,Financial Services CAD,145365
,TBR,Mining CAD,848501
,TCA,Financial Services CAD,314996
,TK,Mining CAD,11944580.5
,TTD,Technology CAD,66092.5
,TTS,Mining CAD,7345
,TLA,Industrial Products & Services CAD,519177.5
,TIC,Clean Technology CAD,2994764.5
,TTR,Industrial Products & Services CAD,1682934
,TSP,Real Estate CAD,18106
,TNR,Mining CAD,374020.5
,TIM,Mining CAD,3444955.5
,TOM,Mining CAD,1190127.5
,LOT,Mining CAD,1281201.5
,TGH,Industrial Products & Services CAD,267658.5
,TORQ,Mining CAD,4506071
,TORR,Financial Services CAD,644759
,TTZ,Technology CAD,302497
,THP,Technology CAD,393271.5
,TOVA.P,CPC CAD,
,TWR,Oil & Gas CAD,813744
,TKX,Technology CAD,3868574
,TRAK,Technology CAD,1173491
,TCO,Mining CAD,68099
,TCG.P,CPC CAD,
,XTM,Mining CAD,608285.5
,TVL,Oil & Gas CAD,1504815.5
,TCC,Financial Services CAD,271706
,TRS,Mining CAD,383216.5
,TOE,Mining CAD,479673.5
,TRB,Oil & Gas CAD,15453
,TG,Mining CAD,130485
,TM,Mining CAD,814086
,TSG,Mining CAD,621115
,TIG,Mining CAD,1989695
,TRU,Clean Technology CAD,97368
,TLG,Mining CAD,5907582.5
,TYE,Mining CAD,299760.5
,TGX,Mining CAD,729946.5
,TRM,Mining CAD,129342
,HAH.P,CPC CAD,
,TSD,Mining CAD,213086.5
,TUD,Mining CAD,1728773
,TVI,Mining CAD,246574.5
,OWL.P,CPC CAD,66798
,TWY,Mining CAD,2091
,TYP,Mining CAD,281009.5
,UCU,Mining CAD,2423916.5
,UGE,Clean Technology CAD,2438717.5
,ULI,Mining CAD,717386
,UGD,Mining CAD,407958
,USS,Comm & Media CAD,2367531
,UNI,Consumer Products & Services CAD,663059.5
,UHO,Oil & Gas CAD,785301.5
,UTY,Mining CAD,162263.5
,MCLD,Technology CAD,2540789
,URC,Mining CAD,264032.5
,UVN,Mining CAD,176522.5
,CH,Financial Services CAD,253109
,UFC,Real Estate CAD,299756
,UI,Technology CAD,11407503.5
,URZ,Mining CAD,1164896
,USCO,Mining CAD,51153807.5
,MZZ,Mining CAD,95712
,VTI,Technology CAD,2864899.5
,VAL,Mining CAD,930641
,VQA,Mining CAD,99777
,VLU.P,CPC CAD,100580
,VONE,Mining CAD,1402209.5
,VRB,Mining CAD,2870643
,VANC,Life Sciences CAD,8260438.5
,VAN,Mining CAD,1221849.5
,VYC,Mining CAD,29826
,VSR,Mining CAD,362778.5
,VAX,Mining CAD,245454
,VCV,Mining CAD,2250820
,VXL,Life Sciences CAD,827555.5
,VLA,Mining CAD,96140
,VLC,Mining CAD,1253657
,VTT,Mining CAD,6634816.5
,VLV,Mining CAD,6392
,VPT,Life Sciences CAD,15888839
,VENZ,Technology CAD,15000764.5
,VRS,Life Sciences CAD,599879.5
,VPY,Technology CAD,6895281.5
,VTX,Industrial Products & Services CAD,444698
,VIT,Mining CAD,16921042
,VIC.P,CPC CAD,56411
,VR,Mining CAD,182089.5
,VGL,Life Sciences CAD,419123.5
,VQS,Technology CAD,2038370.5
,VUI,Mining CAD,185586.5
,VIR,Life Sciences CAD,4488409
,VML,Mining CAD,3689590
,VGD,Mining CAD,318052
,VLI,Mining CAD,6401177
,VIS,Technology CAD,3774669.5
,VUX,Oil & Gas CAD,44544
,VHI,Technology CAD,10294087
,VPI,Life Sciences CAD,415940
,VCI,Clean Technology CAD,661381
,VAU,Mining CAD,495923.5
,VG,Mining CAD,595411.5
,VOLT,Oil & Gas CAD,520372.5
,VLT,Mining CAD,867647.5
,VON.P,CPC CAD,14673
,VM,Mining CAD,100626.5
,VRR,Mining CAD,2146311.5
,VUL,Mining CAD,89326.5
,VVC,Mining CAD,1111123.5
,WRR,Mining CAD,637218
,WAR,Mining CAD,1125941
,WRI,Mining CAD,102455.5
,WFG,Financial Services CAD,585476
,WEE,Clean Technology CAD,1738277.5
,WAVE,Life Sciences CAD,203889
,WML,Mining CAD,29547063
,WMD,Life Sciences CAD,192854768.5
,WELL,Consumer Products & Services CAD,9008108
,WCE,Oil & Gas CAD,76686
,WGF,Mining CAD,38418.5
,WAF,Mining CAD,5961831.5
,WHY,Mining CAD,705525
,WKM,Mining CAD,775058
,WBE,Consumer Products & Services CAD,121465
,WEB,Oil & Gas CAD,15831
,WTR,Mining CAD,16420
,WI,Industrial Products & Services CAD,694178
,WRP,Mining CAD,56245.5
,WP,Financial Services CAD,55168
,WRY,Mining CAD,66151
,WHN,Mining CAD,1368114
,WKG,Mining CAD,5371368
,WMR,Mining CAD,542745.5
,WGO,Mining CAD,3631337
,WHM,Mining CAD,1267818.5
,YTY,Technology CAD,834036
,WIL,Oil & Gas CAD,1798793
,WLF,Mining CAD,9154421
,WOW,Comm & Media CAD,1140208
,WPQ,Mining CAD,173532
,XND,Mining CAD,877131
,XBC,Clean Technology CAD,2883244.5
,XIA,Mining CAD,610644
,XIM,Mining CAD,486420
,DAP,Consumer Products & Services CAD,4390746
,XTT,Mining CAD,998706
,XAG,Mining CAD,1063645
,XL,Oil & Gas CAD,202469
,YOO,Technology CAD,1821144.5
,YD,Technology CAD,4252536
,YMI,Mining CAD,44697
,YNV,Technology CAD,2307861
,YVI,Oil & Gas CAD,
,ZAD,Mining CAD,1266384.5
,ZMS,Life Sciences CAD,6608972
,ZDC,Industrial Products & Services CAD,425127.5
,ZEE,Oil & Gas CAD,252936
,ZEN,Mining CAD,3480096.5
,ZFR,Mining CAD,474961.5
,ZC,Financial Services CAD,496115
,Z,Mining CAD,13302194
,ZNX,Mining CAD,7171086
,ZOM,Life Sciences CAD,716171.5
,ZON,Mining CAD,712088.5
,ZMA,Consumer Products & Services CAD,5362401
,ZUM,Comm & Media CAD,387718.5
,ZMD,Technology CAD,335168.5
